Id;Marker;Active;Origin;End
613;0;1;187;229
614;24;1;188;230
615;23;1;189;231
616;0;1;190;232
617;0;1;191;233
618;0;1;192;234
619;0;1;193;235
620;0;1;194;236
621;24;1;195;237
622;23;1;196;238
623;0;1;197;239
624;0;1;198;240
625;0;1;199;241
626;0;1;200;242
627;0;1;201;243
628;24;1;202;244
629;20;1;203;245
630;26;1;204;246
631;26;1;205;247
632;26;1;206;248
633;26;1;207;249
634;26;1;208;250
635;19;1;209;251
