Id;Marker;Active;Origin;End
997; 0; 1; 339; 326
998; 0; 1; 326; 335
999; 0; 1; 335; 339
1000; 0; 1; 316; 281
1001; 0; 1; 299; 317
1002; 0; 1; 318; 278
1003; 0; 1; 318; 306
1004; 0; 1; 272; 319
1005; 0; 1; 280; 320
1006; 0; 1; 321; 275
1007; 0; 1; 277; 322
1008; 0; 1; 292; 323
1009; 0; 1; 312; 323
1010; 0; 1; 334; 305
1011; 0; 1; 323; 334
1012; 0; 1; 344; 306
1013; 0; 1; 306; 331
1014; 0; 1; 331; 344
1015; 0; 1; 325; 329
1016; 0; 1; 332; 325
1017; 0; 1; 313; 332
1018; 0; 1; 347; 305
1019; 0; 1; 334; 347
1020; 0; 1; 324; 312
1021; 0; 1; 304; 324
1022; 0; 1; 330; 324
1023; 0; 1; 312; 334
1024; 0; 1; 337; 329
1025; 0; 1; 325; 337
1026; 0; 1; 343; 311
1027; 0; 1; 329; 343
1028; 0; 1; 318; 331
1029; 0; 1; 310; 331
1030; 0; 1; 327; 331
1031; 0; 1; 347; 328
1032; 0; 1; 340; 327
1033; 0; 1; 333; 340
1034; 0; 1; 326; 330
1035; 0; 1; 342; 324
1036; 0; 1; 330; 342
1037; 0; 1; 346; 336
1038; 0; 1; 336; 345
1039; 0; 1; 345; 346
1040; 0; 1; 348; 346
1041; 0; 1; 346; 340
1042; 0; 1; 340; 348
1043; 0; 1; 343; 335
1044; 0; 1; 338; 325
1045; 0; 1; 332; 338
1046; 0; 1; 338; 337
1047; 0; 1; 342; 336
1048; 0; 1; 345; 338
1049; 0; 1; 338; 341
1050; 0; 1; 341; 345
1051; 0; 1; 341; 331
1052; 0; 1; 327; 341
1053; 0; 1; 345; 340
1054; 0; 1; 337; 343
1055; 0; 1; 345; 339
1056; 0; 1; 339; 337
1057; 0; 1; 337; 345
1058; 0; 1; 340; 341
1059; 0; 1; 344; 332
1060; 0; 1; 341; 344
1061; 0; 1; 326; 342
1062; 0; 1; 339; 342
1063; 0; 1; 339; 343
1064; 0; 1; 344; 338
1065; 0; 1; 342; 345
1066; 0; 1; 180; 207
1067; 0; 1; 347; 336
1068; 0; 1; 346; 347
1069; 0; 1; 152; 192
1070; 0; 1; 132; 203
1071; 0; 1; 164; 202
1072; 0; 1; 199; 184
1073; 0; 1; 148; 205
1074; 0; 1; 348; 333
1075; 0; 1; 348; 347
